utc_timestamp,cet_cest_timestamp,DE_solar_generation_actual,DE_wind_generation_actual
2016-01-17T00:00:00Z,2016-01-17T01:00:00+0100,0,8726
2016-01-17T01:00:00Z,2016-01-17T02:00:00+0100,0,8456
2016-01-17T02:00:00Z,2016-01-17T03:00:00+0100,0,8267
2016-01-17T03:00:00Z,2016-01-17T04:00:00+0100,0,7966
2016-01-17T04:00:00Z,2016-01-17T05:00:00+0100,0,7637
2016-01-17T05:00:00Z,2016-01-17T06:00:00+0100,0,7495
2016-01-17T06:00:00Z,2016-01-17T07:00:00+0100,0,6884
2016-01-17T07:00:00Z,2016-01-17T08:00:00+0100,96,5737
2016-01-17T08:00:00Z,2016-01-17T09:00:00+0100,485,4770
2016-01-17T09:00:00Z,2016-01-17T10:00:00+0100,977,4060
2016-01-17T10:00:00Z,2016-01-17T11:00:00+0100,1515,3350
2016-01-17T11:00:00Z,2016-01-17T12:00:00+0100,1933,2878
2016-01-17T12:00:00Z,2016-01-17T13:00:00+0100,1777,2724
2016-01-17T13:00:00Z,2016-01-17T14:00:00+0100,1259,2531
2016-01-17T14:00:00Z,2016-01-17T15:00:00+0100,594,2310
2016-01-17T15:00:00Z,2016-01-17T16:00:00+0100,94,2319
2016-01-17T16:00:00Z,2016-01-17T17:00:00+0100,1,2079
2016-01-17T17:00:00Z,2016-01-17T18:00:00+0100,0,1967
2016-01-17T18:00:00Z,2016-01-17T19:00:00+0100,0,1862
2016-01-17T19:00:00Z,2016-01-17T20:00:00+0100,0,1740
2016-01-17T20:00:00Z,2016-01-17T21:00:00+0100,0,1996
2016-01-17T21:00:00Z,2016-01-17T22:00:00+0100,0,2354
2016-01-17T22:00:00Z,2016-01-17T23:00:00+0100,0,2563
2016-01-17T23:00:00Z,2016-01-18T00:00:00+0100,0,2678
2016-01-18T00:00:00Z,2016-01-18T01:00:00+0100,0,2789
2016-01-18T01:00:00Z,2016-01-18T02:00:00+0100,0,2592
2016-01-18T02:00:00Z,2016-01-18T03:00:00+0100,0,2734
2016-01-18T03:00:00Z,2016-01-18T04:00:00+0100,0,2519
2016-01-18T04:00:00Z,2016-01-18T05:00:00+0100,0,2243
2016-01-18T05:00:00Z,2016-01-18T06:00:00+0100,0,2194
2016-01-18T06:00:00Z,2016-01-18T07:00:00+0100,0,2499
2016-01-18T07:00:00Z,2016-01-18T08:00:00+0100,128,2837
2016-01-18T08:00:00Z,2016-01-18T09:00:00+0100,865,3110
2016-01-18T09:00:00Z,2016-01-18T10:00:00+0100,1970,3117
2016-01-18T10:00:00Z,2016-01-18T11:00:00+0100,3101,2723
2016-01-18T11:00:00Z,2016-01-18T12:00:00+0100,3938,2912
2016-01-18T12:00:00Z,2016-01-18T13:00:00+0100,4136,3300
2016-01-18T13:00:00Z,2016-01-18T14:00:00+0100,3360,3480
2016-01-18T14:00:00Z,2016-01-18T15:00:00+0100,1706,3503
2016-01-18T15:00:00Z,2016-01-18T16:00:00+0100,216,3658
2016-01-18T16:00:00Z,2016-01-18T17:00:00+0100,2,4167
2016-01-18T17:00:00Z,2016-01-18T18:00:00+0100,0,4628
2016-01-18T18:00:00Z,2016-01-18T19:00:00+0100,0,5206
2016-01-18T19:00:00Z,2016-01-18T20:00:00+0100,0,5464
2016-01-18T20:00:00Z,2016-01-18T21:00:00+0100,0,5678
2016-01-18T21:00:00Z,2016-01-18T22:00:00+0100,0,5890
2016-01-18T22:00:00Z,2016-01-18T23:00:00+0100,0,6150
2016-01-18T23:00:00Z,2016-01-19T00:00:00+0100,0,6575
2016-01-19T00:00:00Z,2016-01-19T01:00:00+0100,0,6670
2016-01-19T01:00:00Z,2016-01-19T02:00:00+0100,0,6634
2016-01-19T02:00:00Z,2016-01-19T03:00:00+0100,0,6747
2016-01-19T03:00:00Z,2016-01-19T04:00:00+0100,0,6940
2016-01-19T04:00:00Z,2016-01-19T05:00:00+0100,0,7392
2016-01-19T05:00:00Z,2016-01-19T06:00:00+0100,0,7908
2016-01-19T06:00:00Z,2016-01-19T07:00:00+0100,0,8304
2016-01-19T07:00:00Z,2016-01-19T08:00:00+0100,201,8551
2016-01-19T08:00:00Z,2016-01-19T09:00:00+0100,1297,7806
2016-01-19T09:00:00Z,2016-01-19T10:00:00+0100,2701,7267
2016-01-19T10:00:00Z,2016-01-19T11:00:00+0100,3871,6382
2016-01-19T11:00:00Z,2016-01-19T12:00:00+0100,4413,5768
2016-01-19T12:00:00Z,2016-01-19T13:00:00+0100,3926,5718
2016-01-19T13:00:00Z,2016-01-19T14:00:00+0100,2861,6049
2016-01-19T14:00:00Z,2016-01-19T15:00:00+0100,1335,5881
2016-01-19T15:00:00Z,2016-01-19T16:00:00+0100,175,6365
2016-01-19T16:00:00Z,2016-01-19T17:00:00+0100,2,6878
2016-01-19T17:00:00Z,2016-01-19T18:00:00+0100,0,7558
2016-01-19T18:00:00Z,2016-01-19T19:00:00+0100,0,7957
2016-01-19T19:00:00Z,2016-01-19T20:00:00+0100,0,7758
2016-01-19T20:00:00Z,2016-01-19T21:00:00+0100,0,7618
2016-01-19T21:00:00Z,2016-01-19T22:00:00+0100,0,7435
2016-01-19T22:00:00Z,2016-01-19T23:00:00+0100,0,7168
2016-01-19T23:00:00Z,2016-01-20T00:00:00+0100,0,6819
2016-01-20T00:00:00Z,2016-01-20T01:00:00+0100,0,6799
2016-01-20T01:00:00Z,2016-01-20T02:00:00+0100,0,6453
2016-01-20T02:00:00Z,2016-01-20T03:00:00+0100,0,6552
2016-01-20T03:00:00Z,2016-01-20T04:00:00+0100,0,6640
2016-01-20T04:00:00Z,2016-01-20T05:00:00+0100,0,6229
2016-01-20T05:00:00Z,2016-01-20T06:00:00+0100,0,6298
2016-01-20T06:00:00Z,2016-01-20T07:00:00+0100,0,6159
2016-01-20T07:00:00Z,2016-01-20T08:00:00+0100,136,6024
2016-01-20T08:00:00Z,2016-01-20T09:00:00+0100,664,5824
2016-01-20T09:00:00Z,2016-01-20T10:00:00+0100,1439,5073
2016-01-20T10:00:00Z,2016-01-20T11:00:00+0100,2196,4799
2016-01-20T11:00:00Z,2016-01-20T12:00:00+0100,2690,4485
2016-01-20T12:00:00Z,2016-01-20T13:00:00+0100,2998,4362
2016-01-20T13:00:00Z,2016-01-20T14:00:00+0100,2477,4195
2016-01-20T14:00:00Z,2016-01-20T15:00:00+0100,1370,4066
2016-01-20T15:00:00Z,2016-01-20T16:00:00+0100,268,4088
2016-01-20T16:00:00Z,2016-01-20T17:00:00+0100,2,4120
2016-01-20T17:00:00Z,2016-01-20T18:00:00+0100,0,4018
2016-01-20T18:00:00Z,2016-01-20T19:00:00+0100,0,4006
2016-01-20T19:00:00Z,2016-01-20T20:00:00+0100,0,3661
2016-01-20T20:00:00Z,2016-01-20T21:00:00+0100,0,3216
2016-01-20T21:00:00Z,2016-01-20T22:00:00+0100,0,2770
2016-01-20T22:00:00Z,2016-01-20T23:00:00+0100,0,2511
2016-01-20T23:00:00Z,2016-01-21T00:00:00+0100,0,2341
2016-01-21T00:00:00Z,2016-01-21T01:00:00+0100,0,2035
2016-01-21T01:00:00Z,2016-01-21T02:00:00+0100,0,1797
2016-01-21T02:00:00Z,2016-01-21T03:00:00+0100,0,1628
2016-01-21T03:00:00Z,2016-01-21T04:00:00+0100,0,1433
2016-01-21T04:00:00Z,2016-01-21T05:00:00+0100,0,1410
2016-01-21T05:00:00Z,2016-01-21T06:00:00+0100,0,1444
2016-01-21T06:00:00Z,2016-01-21T07:00:00+0100,0,1562
2016-01-21T07:00:00Z,2016-01-21T08:00:00+0100,117,1621
2016-01-21T08:00:00Z,2016-01-21T09:00:00+0100,720,1652
2016-01-21T09:00:00Z,2016-01-21T10:00:00+0100,1702,1605
2016-01-21T10:00:00Z,2016-01-21T11:00:00+0100,2923,1699
2016-01-21T11:00:00Z,2016-01-21T12:00:00+0100,3954,1587
2016-01-21T12:00:00Z,2016-01-21T13:00:00+0100,4241,1680
2016-01-21T13:00:00Z,2016-01-21T14:00:00+0100,3397,1550
2016-01-21T14:00:00Z,2016-01-21T15:00:00+0100,1909,1393
2016-01-21T15:00:00Z,2016-01-21T16:00:00+0100,370,1430
2016-01-21T16:00:00Z,2016-01-21T17:00:00+0100,3,1681
2016-01-21T17:00:00Z,2016-01-21T18:00:00+0100,0,2142
2016-01-21T18:00:00Z,2016-01-21T19:00:00+0100,0,2506
2016-01-21T19:00:00Z,2016-01-21T20:00:00+0100,0,2841
2016-01-21T20:00:00Z,2016-01-21T21:00:00+0100,0,2952
2016-01-21T21:00:00Z,2016-01-21T22:00:00+0100,0,3004
2016-01-21T22:00:00Z,2016-01-21T23:00:00+0100,0,3224
2016-01-21T23:00:00Z,2016-01-22T00:00:00+0100,0,3353
2016-01-22T00:00:00Z,2016-01-22T01:00:00+0100,0,3441
2016-01-22T01:00:00Z,2016-01-22T02:00:00+0100,0,3425
2016-01-22T02:00:00Z,2016-01-22T03:00:00+0100,0,3532
2016-01-22T03:00:00Z,2016-01-22T04:00:00+0100,0,3731
2016-01-22T04:00:00Z,2016-01-22T05:00:00+0100,0,4003
2016-01-22T05:00:00Z,2016-01-22T06:00:00+0100,0,4308
2016-01-22T06:00:00Z,2016-01-22T07:00:00+0100,0,4954
2016-01-22T07:00:00Z,2016-01-22T08:00:00+0100,336,5882
2016-01-22T08:00:00Z,2016-01-22T09:00:00+0100,2097,6469
2016-01-22T09:00:00Z,2016-01-22T10:00:00+0100,4390,6489
2016-01-22T10:00:00Z,2016-01-22T11:00:00+0100,6234,6113
2016-01-22T11:00:00Z,2016-01-22T12:00:00+0100,6960,5821
2016-01-22T12:00:00Z,2016-01-22T13:00:00+0100,6725,5964
2016-01-22T13:00:00Z,2016-01-22T14:00:00+0100,5293,6443
2016-01-22T14:00:00Z,2016-01-22T15:00:00+0100,2707,7692
2016-01-22T15:00:00Z,2016-01-22T16:00:00+0100,450,9992
2016-01-22T16:00:00Z,2016-01-22T17:00:00+0100,6,12934
2016-01-22T17:00:00Z,2016-01-22T18:00:00+0100,0,15214
2016-01-22T18:00:00Z,2016-01-22T19:00:00+0100,0,15944
2016-01-22T19:00:00Z,2016-01-22T20:00:00+0100,0,16267
2016-01-22T20:00:00Z,2016-01-22T21:00:00+0100,0,15776
2016-01-22T21:00:00Z,2016-01-22T22:00:00+0100,0,15034
2016-01-22T22:00:00Z,2016-01-22T23:00:00+0100,0,14262
2016-01-22T23:00:00Z,2016-01-23T00:00:00+0100,0,13087
2016-01-23T00:00:00Z,2016-01-23T01:00:00+0100,0,11936
2016-01-23T01:00:00Z,2016-01-23T02:00:00+0100,0,10903
2016-01-23T02:00:00Z,2016-01-23T03:00:00+0100,0,10683
2016-01-23T03:00:00Z,2016-01-23T04:00:00+0100,0,10570
2016-01-23T04:00:00Z,2016-01-23T05:00:00+0100,0,11178
2016-01-23T05:00:00Z,2016-01-23T06:00:00+0100,0,11944
2016-01-23T06:00:00Z,2016-01-23T07:00:00+0100,0,12382
2016-01-23T07:00:00Z,2016-01-23T08:00:00+0100,50,12812
2016-01-23T08:00:00Z,2016-01-23T09:00:00+0100,399,13353
2016-01-23T09:00:00Z,2016-01-23T10:00:00+0100,972,12897
2016-01-23T10:00:00Z,2016-01-23T11:00:00+0100,1720,11953
2016-01-23T11:00:00Z,2016-01-23T12:00:00+0100,2250,12182
2016-01-23T12:00:00Z,2016-01-23T13:00:00+0100,2243,12240
2016-01-23T13:00:00Z,2016-01-23T14:00:00+0100,1809,12079
2016-01-23T14:00:00Z,2016-01-23T15:00:00+0100,981,11705
2016-01-23T15:00:00Z,2016-01-23T16:00:00+0100,206,12347
2016-01-23T16:00:00Z,2016-01-23T17:00:00+0100,3,12193
2016-01-23T17:00:00Z,2016-01-23T18:00:00+0100,0,11267
2016-01-23T18:00:00Z,2016-01-23T19:00:00+0100,0,11248
2016-01-23T19:00:00Z,2016-01-23T20:00:00+0100,0,11502
2016-01-23T20:00:00Z,2016-01-23T21:00:00+0100,0,10594
2016-01-23T21:00:00Z,2016-01-23T22:00:00+0100,0,10685
2016-01-23T22:00:00Z,2016-01-23T23:00:00+0100,0,10650
2016-01-23T23:00:00Z,2016-01-24T00:00:00+0100,0,10535
2016-01-24T00:00:00Z,2016-01-24T01:00:00+0100,0,10120
2016-01-24T01:00:00Z,2016-01-24T02:00:00+0100,0,9829
2016-01-24T02:00:00Z,2016-01-24T03:00:00+0100,0,9754
2016-01-24T03:00:00Z,2016-01-24T04:00:00+0100,0,9922
2016-01-24T04:00:00Z,2016-01-24T05:00:00+0100,0,9343
2016-01-24T05:00:00Z,2016-01-24T06:00:00+0100,0,9229
2016-01-24T06:00:00Z,2016-01-24T07:00:00+0100,0,9028
2016-01-24T07:00:00Z,2016-01-24T08:00:00+0100,179,8927
2016-01-24T08:00:00Z,2016-01-24T09:00:00+0100,912,8941
2016-01-24T09:00:00Z,2016-01-24T10:00:00+0100,1952,9137
2016-01-24T10:00:00Z,2016-01-24T11:00:00+0100,2903,9185
2016-01-24T11:00:00Z,2016-01-24T12:00:00+0100,3500,8602
2016-01-24T12:00:00Z,2016-01-24T13:00:00+0100,3579,8702
2016-01-24T13:00:00Z,2016-01-24T14:00:00+0100,2676,8447
2016-01-24T14:00:00Z,2016-01-24T15:00:00+0100,1417,8656
2016-01-24T15:00:00Z,2016-01-24T16:00:00+0100,285,9800
2016-01-24T16:00:00Z,2016-01-24T17:00:00+0100,4,11357
2016-01-24T17:00:00Z,2016-01-24T18:00:00+0100,0,12349
2016-01-24T18:00:00Z,2016-01-24T19:00:00+0100,0,13103
2016-01-24T19:00:00Z,2016-01-24T20:00:00+0100,0,14079
2016-01-24T20:00:00Z,2016-01-24T21:00:00+0100,0,14663
2016-01-24T21:00:00Z,2016-01-24T22:00:00+0100,0,14629
2016-01-24T22:00:00Z,2016-01-24T23:00:00+0100,0,14571
2016-01-24T23:00:00Z,2016-01-25T00:00:00+0100,0,14322
2016-01-25T00:00:00Z,2016-01-25T01:00:00+0100,0,14318
2016-01-25T01:00:00Z,2016-01-25T02:00:00+0100,0,13945
2016-01-25T02:00:00Z,2016-01-25T03:00:00+0100,0,13843
2016-01-25T03:00:00Z,2016-01-25T04:00:00+0100,0,13358
2016-01-25T04:00:00Z,2016-01-25T05:00:00+0100,0,13026
2016-01-25T05:00:00Z,2016-01-25T06:00:00+0100,0,12509
2016-01-25T06:00:00Z,2016-01-25T07:00:00+0100,0,11962
2016-01-25T07:00:00Z,2016-01-25T08:00:00+0100,178,11340
2016-01-25T08:00:00Z,2016-01-25T09:00:00+0100,1126,10904
2016-01-25T09:00:00Z,2016-01-25T10:00:00+0100,2783,10400
2016-01-25T10:00:00Z,2016-01-25T11:00:00+0100,5160,9988
2016-01-25T11:00:00Z,2016-01-25T12:00:00+0100,6942,9490
2016-01-25T12:00:00Z,2016-01-25T13:00:00+0100,7364,9016
2016-01-25T13:00:00Z,2016-01-25T14:00:00+0100,6010,8838
2016-01-25T14:00:00Z,2016-01-25T15:00:00+0100,3419,9041
2016-01-25T15:00:00Z,2016-01-25T16:00:00+0100,793,9933
2016-01-25T16:00:00Z,2016-01-25T17:00:00+0100,8,12158
2016-01-25T17:00:00Z,2016-01-25T18:00:00+0100,0,13805
2016-01-25T18:00:00Z,2016-01-25T19:00:00+0100,0,14239
2016-01-25T19:00:00Z,2016-01-25T20:00:00+0100,0,15004
2016-01-25T20:00:00Z,2016-01-25T21:00:00+0100,0,16136
2016-01-25T21:00:00Z,2016-01-25T22:00:00+0100,0,16781
2016-01-25T22:00:00Z,2016-01-25T23:00:00+0100,0,17747
2016-01-25T23:00:00Z,2016-01-26T00:00:00+0100,0,18747
2016-01-26T00:00:00Z,2016-01-26T01:00:00+0100,0,19518
2016-01-26T01:00:00Z,2016-01-26T02:00:00+0100,0,19580
2016-01-26T02:00:00Z,2016-01-26T03:00:00+0100,0,19225
2016-01-26T03:00:00Z,2016-01-26T04:00:00+0100,0,18846
2016-01-26T04:00:00Z,2016-01-26T05:00:00+0100,0,17893
2016-01-26T05:00:00Z,2016-01-26T06:00:00+0100,0,17494
2016-01-26T06:00:00Z,2016-01-26T07:00:00+0100,1,16872
2016-01-26T07:00:00Z,2016-01-26T08:00:00+0100,388,16324
2016-01-26T08:00:00Z,2016-01-26T09:00:00+0100,2040,15472
2016-01-26T09:00:00Z,2016-01-26T10:00:00+0100,4672,14800
2016-01-26T10:00:00Z,2016-01-26T11:00:00+0100,7296,14228
2016-01-26T11:00:00Z,2016-01-26T12:00:00+0100,8774,14373
2016-01-26T12:00:00Z,2016-01-26T13:00:00+0100,8202,14705
2016-01-26T13:00:00Z,2016-01-26T14:00:00+0100,6159,15111
2016-01-26T14:00:00Z,2016-01-26T15:00:00+0100,3419,16500
2016-01-26T15:00:00Z,2016-01-26T16:00:00+0100,726,18789
2016-01-26T16:00:00Z,2016-01-26T17:00:00+0100,8,21511
2016-01-26T17:00:00Z,2016-01-26T18:00:00+0100,0,24312
2016-01-26T18:00:00Z,2016-01-26T19:00:00+0100,0,26444
2016-01-26T19:00:00Z,2016-01-26T20:00:00+0100,0,27857
2016-01-26T20:00:00Z,2016-01-26T21:00:00+0100,0,28508
2016-01-26T21:00:00Z,2016-01-26T22:00:00+0100,0,28830
2016-01-26T22:00:00Z,2016-01-26T23:00:00+0100,0,28931
2016-01-26T23:00:00Z,2016-01-27T00:00:00+0100,0,28542
2016-01-27T00:00:00Z,2016-01-27T01:00:00+0100,0,27815
2016-01-27T01:00:00Z,2016-01-27T02:00:00+0100,0,27534
2016-01-27T02:00:00Z,2016-01-27T03:00:00+0100,0,27406
2016-01-27T03:00:00Z,2016-01-27T04:00:00+0100,0,27292
2016-01-27T04:00:00Z,2016-01-27T05:00:00+0100,0,26777
2016-01-27T05:00:00Z,2016-01-27T06:00:00+0100,0,26992
2016-01-27T06:00:00Z,2016-01-27T07:00:00+0100,2,26978
2016-01-27T07:00:00Z,2016-01-27T08:00:00+0100,322,26583
2016-01-27T08:00:00Z,2016-01-27T09:00:00+0100,1511,26108
2016-01-27T09:00:00Z,2016-01-27T10:00:00+0100,3226,26273
2016-01-27T10:00:00Z,2016-01-27T11:00:00+0100,5157,26995
2016-01-27T11:00:00Z,2016-01-27T12:00:00+0100,5510,27513
2016-01-27T12:00:00Z,2016-01-27T13:00:00+0100,4300,27523
2016-01-27T13:00:00Z,2016-01-27T14:00:00+0100,2789,27370
2016-01-27T14:00:00Z,2016-01-27T15:00:00+0100,1399,27321
2016-01-27T15:00:00Z,2016-01-27T16:00:00+0100,292,27532
2016-01-27T16:00:00Z,2016-01-27T17:00:00+0100,7,27679
2016-01-27T17:00:00Z,2016-01-27T18:00:00+0100,0,27915
2016-01-27T18:00:00Z,2016-01-27T19:00:00+0100,0,28453
2016-01-27T19:00:00Z,2016-01-27T20:00:00+0100,0,28925
2016-01-27T20:00:00Z,2016-01-27T21:00:00+0100,0,28776
2016-01-27T21:00:00Z,2016-01-27T22:00:00+0100,0,28437
2016-01-27T22:00:00Z,2016-01-27T23:00:00+0100,0,28116
2016-01-27T23:00:00Z,2016-01-28T00:00:00+0100,0,27247
2016-01-28T00:00:00Z,2016-01-28T01:00:00+0100,0,26090
2016-01-28T01:00:00Z,2016-01-28T02:00:00+0100,0,25343
2016-01-28T02:00:00Z,2016-01-28T03:00:00+0100,0,25443
2016-01-28T03:00:00Z,2016-01-28T04:00:00+0100,0,26041
2016-01-28T04:00:00Z,2016-01-28T05:00:00+0100,0,26285
2016-01-28T05:00:00Z,2016-01-28T06:00:00+0100,0,26359
2016-01-28T06:00:00Z,2016-01-28T07:00:00+0100,1,25506
2016-01-28T07:00:00Z,2016-01-28T08:00:00+0100,398,23400
2016-01-28T08:00:00Z,2016-01-28T09:00:00+0100,1698,20935
2016-01-28T09:00:00Z,2016-01-28T10:00:00+0100,3969,20029
2016-01-28T10:00:00Z,2016-01-28T11:00:00+0100,6327,19400
2016-01-28T11:00:00Z,2016-01-28T12:00:00+0100,7593,19448
2016-01-28T12:00:00Z,2016-01-28T13:00:00+0100,7267,17982
2016-01-28T13:00:00Z,2016-01-28T14:00:00+0100,5746,16383
2016-01-28T14:00:00Z,2016-01-28T15:00:00+0100,3018,13862
2016-01-28T15:00:00Z,2016-01-28T16:00:00+0100,587,12069
2016-01-28T16:00:00Z,2016-01-28T17:00:00+0100,12,11582
2016-01-28T17:00:00Z,2016-01-28T18:00:00+0100,0,12935
2016-01-28T18:00:00Z,2016-01-28T19:00:00+0100,0,14030
2016-01-28T19:00:00Z,2016-01-28T20:00:00+0100,0,15163
2016-01-28T20:00:00Z,2016-01-28T21:00:00+0100,0,16139
2016-01-28T21:00:00Z,2016-01-28T22:00:00+0100,0,16161
2016-01-28T22:00:00Z,2016-01-28T23:00:00+0100,0,16338
2016-01-28T23:00:00Z,2016-01-29T00:00:00+0100,0,16844
2016-01-29T00:00:00Z,2016-01-29T01:00:00+0100,0,17479
2016-01-29T01:00:00Z,2016-01-29T02:00:00+0100,0,18572
2016-01-29T02:00:00Z,2016-01-29T03:00:00+0100,0,19933
2016-01-29T03:00:00Z,2016-01-29T04:00:00+0100,0,21325
2016-01-29T04:00:00Z,2016-01-29T05:00:00+0100,0,22625
2016-01-29T05:00:00Z,2016-01-29T06:00:00+0100,0,24498
2016-01-29T06:00:00Z,2016-01-29T07:00:00+0100,2,25847
2016-01-29T07:00:00Z,2016-01-29T08:00:00+0100,558,26615
2016-01-29T08:00:00Z,2016-01-29T09:00:00+0100,3346,26763
2016-01-29T09:00:00Z,2016-01-29T10:00:00+0100,6769,27827
2016-01-29T10:00:00Z,2016-01-29T11:00:00+0100,8836,28691
2016-01-29T11:00:00Z,2016-01-29T12:00:00+0100,9364,29495
2016-01-29T12:00:00Z,2016-01-29T13:00:00+0100,8775,29640
2016-01-29T13:00:00Z,2016-01-29T14:00:00+0100,7008,29767
2016-01-29T14:00:00Z,2016-01-29T15:00:00+0100,3906,30245
2016-01-29T15:00:00Z,2016-01-29T16:00:00+0100,942,30768
2016-01-29T16:00:00Z,2016-01-29T17:00:00+0100,12,30664
2016-01-29T17:00:00Z,2016-01-29T18:00:00+0100,0,30760
2016-01-29T18:00:00Z,2016-01-29T19:00:00+0100,0,30601
2016-01-29T19:00:00Z,2016-01-29T20:00:00+0100,0,30456
2016-01-29T20:00:00Z,2016-01-29T21:00:00+0100,0,30378
2016-01-29T21:00:00Z,2016-01-29T22:00:00+0100,0,29262
2016-01-29T22:00:00Z,2016-01-29T23:00:00+0100,0,29223
2016-01-29T23:00:00Z,2016-01-30T00:00:00+0100,0,28908
2016-01-30T00:00:00Z,2016-01-30T01:00:00+0100,0,29125
2016-01-30T01:00:00Z,2016-01-30T02:00:00+0100,0,29182
2016-01-30T02:00:00Z,2016-01-30T03:00:00+0100,0,29380
2016-01-30T03:00:00Z,2016-01-30T04:00:00+0100,0,30016
2016-01-30T04:00:00Z,2016-01-30T05:00:00+0100,0,30229
2016-01-30T05:00:00Z,2016-01-30T06:00:00+0100,0,31789
2016-01-30T06:00:00Z,2016-01-30T07:00:00+0100,4,32090
2016-01-30T07:00:00Z,2016-01-30T08:00:00+0100,635,32412
2016-01-30T08:00:00Z,2016-01-30T09:00:00+0100,2671,31781
2016-01-30T09:00:00Z,2016-01-30T10:00:00+0100,4705,30789
2016-01-30T10:00:00Z,2016-01-30T11:00:00+0100,5693,29990
2016-01-30T11:00:00Z,2016-01-30T12:00:00+0100,5320,28880
2016-01-30T12:00:00Z,2016-01-30T13:00:00+0100,4371,27797
2016-01-30T13:00:00Z,2016-01-30T14:00:00+0100,2818,27679
2016-01-30T14:00:00Z,2016-01-30T15:00:00+0100,1383,26752
2016-01-30T15:00:00Z,2016-01-30T16:00:00+0100,293,25540
2016-01-30T16:00:00Z,2016-01-30T17:00:00+0100,7,25128
2016-01-30T17:00:00Z,2016-01-30T18:00:00+0100,0,25553
2016-01-30T18:00:00Z,2016-01-30T19:00:00+0100,0,25351
2016-01-30T19:00:00Z,2016-01-30T20:00:00+0100,0,25703
2016-01-30T20:00:00Z,2016-01-30T21:00:00+0100,0,25382
2016-01-30T21:00:00Z,2016-01-30T22:00:00+0100,0,24279
2016-01-30T22:00:00Z,2016-01-30T23:00:00+0100,0,24643
2016-01-30T23:00:00Z,2016-01-31T00:00:00+0100,0,24338
2016-01-31T00:00:00Z,2016-01-31T01:00:00+0100,0,24500
2016-01-31T01:00:00Z,2016-01-31T02:00:00+0100,0,24772
2016-01-31T02:00:00Z,2016-01-31T03:00:00+0100,0,24613
2016-01-31T03:00:00Z,2016-01-31T04:00:00+0100,0,24742
2016-01-31T04:00:00Z,2016-01-31T05:00:00+0100,0,24956
2016-01-31T05:00:00Z,2016-01-31T06:00:00+0100,0,25184
2016-01-31T06:00:00Z,2016-01-31T07:00:00+0100,3,24304
2016-01-31T07:00:00Z,2016-01-31T08:00:00+0100,487,23349
2016-01-31T08:00:00Z,2016-01-31T09:00:00+0100,1849,22886
2016-01-31T09:00:00Z,2016-01-31T10:00:00+0100,3193,22921
2016-01-31T10:00:00Z,2016-01-31T11:00:00+0100,3797,23001
2016-01-31T11:00:00Z,2016-01-31T12:00:00+0100,3858,22835
2016-01-31T12:00:00Z,2016-01-31T13:00:00+0100,3234,22051
2016-01-31T13:00:00Z,2016-01-31T14:00:00+0100,2235,20347
2016-01-31T14:00:00Z,2016-01-31T15:00:00+0100,1059,18223
2016-01-31T15:00:00Z,2016-01-31T16:00:00+0100,233,16996
2016-01-31T16:00:00Z,2016-01-31T17:00:00+0100,8,16310
2016-01-31T17:00:00Z,2016-01-31T18:00:00+0100,0,16278
2016-01-31T18:00:00Z,2016-01-31T19:00:00+0100,0,16489
2016-01-31T19:00:00Z,2016-01-31T20:00:00+0100,0,15946
2016-01-31T20:00:00Z,2016-01-31T21:00:00+0100,0,15440
2016-01-31T21:00:00Z,2016-01-31T22:00:00+0100,0,15267
2016-01-31T22:00:00Z,2016-01-31T23:00:00+0100,0,14553
2016-01-31T23:00:00Z,2016-02-01T00:00:00+0100,0,14065
2016-02-01T00:00:00Z,2016-02-01T01:00:00+0100,0,13730
2016-02-01T01:00:00Z,2016-02-01T02:00:00+0100,0,13145
2016-02-01T02:00:00Z,2016-02-01T03:00:00+0100,0,12450
2016-02-01T03:00:00Z,2016-02-01T04:00:00+0100,0,11930
2016-02-01T04:00:00Z,2016-02-01T05:00:00+0100,0,12058
2016-02-01T05:00:00Z,2016-02-01T06:00:00+0100,0,12123
2016-02-01T06:00:00Z,2016-02-01T07:00:00+0100,1,12819
2016-02-01T07:00:00Z,2016-02-01T08:00:00+0100,181,15324
2016-02-01T08:00:00Z,2016-02-01T09:00:00+0100,946,17706
2016-02-01T09:00:00Z,2016-02-01T10:00:00+0100,1799,20398
2016-02-01T10:00:00Z,2016-02-01T11:00:00+0100,2332,22670
2016-02-01T11:00:00Z,2016-02-01T12:00:00+0100,2660,25496
2016-02-01T12:00:00Z,2016-02-01T13:00:00+0100,2748,27799
2016-02-01T13:00:00Z,2016-02-01T14:00:00+0100,2255,29928
2016-02-01T14:00:00Z,2016-02-01T15:00:00+0100,1441,31317
2016-02-01T15:00:00Z,2016-02-01T16:00:00+0100,408,31939
2016-02-01T16:00:00Z,2016-02-01T17:00:00+0100,11,31914
2016-02-01T17:00:00Z,2016-02-01T18:00:00+0100,0,32235
2016-02-01T18:00:00Z,2016-02-01T19:00:00+0100,0,32928
2016-02-01T19:00:00Z,2016-02-01T20:00:00+0100,0,32723
2016-02-01T20:00:00Z,2016-02-01T21:00:00+0100,0,32541
2016-02-01T21:00:00Z,2016-02-01T22:00:00+0100,0,31795
2016-02-01T22:00:00Z,2016-02-01T23:00:00+0100,0,31636
2016-02-01T23:00:00Z,2016-02-02T00:00:00+0100,0,31215
